failed_logins,request_rate,commands_count,sql_payload,honeytoken_access,session_time,label
0,29,0,0,0,1109,Normal
1,23,1,0,0,490,Normal
163,471,1,0,0,262,BruteForce
1,26,1,0,0,338,Normal
0,15,2,0,0,1278,Normal
2,44,5,0,1,2791,DataExfil
1,14,5,0,0,563,Normal
1,26,8,0,1,2440,DataExfil
1,6,2,0,0,128,Normal
1,2,3,0,0,1146,Normal
3,3,0,0,0,899,Normal
143,294,2,0,0,65,BruteForce
2,26,5,0,0,300,Normal
1,32,2,0,0,565,Normal
1,4,1,0,0,1440,Normal
0,11,3,0,0,603,Normal
106,211,1,0,0,66,BruteForce
0,1,0,0,0,1786,Normal
3,13,4,0,0,214,Normal
62,216,1,0,0,83,BruteForce
2,1406,7,0,0,106,Recon
6,1003,8,0,0,60,Recon
2,10,4,0,0,326,Normal
2,5,2,0,0,382,Normal
3,36,1,0,0,619,Normal
1,33,4,0,0,908,Normal
2,16,2,0,0,1316,Normal
1,3,0,0,0,1120,Normal
3,11,0,0,0,1572,Normal
59,207,2,0,0,27,BruteForce
16,1634,2,0,0,39,Recon
3,708,8,0,0,37,Recon
3,37,4,0,0,391,Normal
0,13,2,0,0,611,Normal
0,35,0,0,0,588,Normal
2,19,3,0,0,501,Normal
4,16,12,0,1,3037,DataExfil
54,428,2,0,0,13,BruteForce
3,1,2,0,0,675,Normal
2,1,3,0,0,1687,Normal
3,18,4,0,0,472,Normal
121,364,1,0,0,208,BruteForce
149,231,1,0,0,240,BruteForce
3,9,11,0,1,2489,DataExfil
2,19,0,0,0,670,Normal
3,29,1,0,0,667,Normal
159,208,2,0,0,133,BruteForce
4,110,15,1,0,469,Injection
1,3,1,0,0,992,Normal
0,33,1,0,0,1673,Normal
4,33,7,0,1,1605,DataExfil
1,9,0,0,0,741,Normal
1,54,18,0,1,2977,DataExfil
142,409,0,0,0,174,BruteForce
12,798,9,0,0,22,Recon
3,26,0,0,0,673,Normal
0,37,2,0,0,759,Normal
3,21,10,0,1,984,DataExfil
7,29,19,1,0,165,Injection
57,457,2,0,0,274,BruteForce
4,38,48,1,0,297,Injection
1,1,0,0,0,1152,Normal
187,337,0,0,0,267,BruteForce
1,27,10,0,1,1642,DataExfil
2,22,3,0,0,1140,Normal
4,15,39,1,0,74,Injection
2,37,18,0,1,2384,DataExfil
3,16,2,0,0,357,Normal
142,406,2,0,0,224,BruteForce
0,29,0,0,0,1236,Normal
0,21,1,0,0,1218,Normal
2,34,5,0,0,1248,Normal
3,6,1,0,0,1751,Normal
10,710,6,0,0,32,Recon
0,25,1,0,0,1745,Normal
0,5,0,0,0,968,Normal
1,9,3,0,0,1138,Normal
0,10,3,0,0,1085,Normal
1,38,4,0,0,506,Normal
1,13,5,0,1,3394,DataExfil
1,14,5,0,0,1316,Normal
1,3,3,0,0,442,Normal
2,31,0,0,0,204,Normal
0,37,6,0,1,1057,DataExfil
9,12,28,1,1,429,Injection
3,824,5,0,0,94,Recon
2,36,3,0,0,467,Normal
2,45,10,0,1,1012,DataExfil
1,5,8,0,1,881,DataExfil
4,39,19,0,1,1819,DataExfil
106,424,1,0,0,107,BruteForce
1,1,5,0,0,1076,Normal
91,157,0,0,0,194,BruteForce
162,136,2,0,0,84,BruteForce
1,35,3,0,0,414,Normal
157,243,2,0,0,279,BruteForce
3,13,5,0,0,904,Normal
3,36,4,0,0,289,Normal
2,30,3,0,0,1346,Normal
125,101,2,0,0,56,BruteForce
0,39,5,0,1,3513,DataExfil
9,638,9,0,0,29,Recon
3,27,2,0,0,1799,Normal
1,24,1,0,0,1615,Normal
3,8,4,0,0,500,Normal
158,328,2,0,0,27,BruteForce
19,1719,5,0,0,41,Recon
0,28,2,0,0,1416,Normal
1,31,1,0,0,378,Normal
1,28,16,0,1,1681,DataExfil
47,350,0,0,0,35,BruteForce
5,1672,3,0,0,25,Recon
2,25,4,0,0,1669,Normal
2,36,2,0,0,1610,Normal
4,75,32,1,0,327,Injection
3,63,36,1,0,466,Injection
0,16,3,0,0,1777,Normal
17,946,7,0,0,45,Recon
3,39,19,0,1,1912,DataExfil
3,24,2,0,0,1192,Normal
1,31,0,0,0,1159,Normal
14,1256,9,0,0,94,Recon
6,1129,5,0,0,49,Recon
3,7,3,0,0,868,Normal
2,50,18,0,1,1637,DataExfil
139,276,1,0,0,102,BruteForce
191,235,1,0,0,259,BruteForce
3,39,0,0,0,1791,Normal
4,14,19,0,1,1981,DataExfil
70,329,0,0,0,71,BruteForce
2,32,5,0,0,1790,Normal
3,12,0,0,0,1596,Normal
3,10,0,0,0,1796,Normal
2,23,2,0,0,399,Normal
2,14,2,0,0,1560,Normal
6,55,32,1,0,201,Injection
8,111,29,1,0,103,Injection
0,18,2,0,0,1642,Normal
6,118,43,1,0,408,Injection
3,27,5,0,0,860,Normal
0,6,5,0,0,1104,Normal
3,17,0,0,0,1233,Normal
0,7,0,0,0,125,Normal
170,414,0,0,0,57,BruteForce
0,37,5,0,0,195,Normal
0,9,0,0,0,335,Normal
4,144,31,1,0,379,Injection
0,9,4,0,0,997,Normal
6,147,16,1,0,386,Injection
5,1703,9,0,0,49,Recon
3,9,1,0,0,615,Normal
1,33,14,0,1,1232,DataExfil
4,1125,7,0,0,95,Recon
74,219,1,0,0,184,BruteForce
0,32,0,0,0,612,Normal
3,29,17,0,1,2465,DataExfil
1,23,18,0,1,3043,DataExfil
2,18,1,0,0,453,Normal
3,38,16,0,1,1401,DataExfil
2,726,1,0,0,23,Recon
3,22,2,0,0,157,Normal
3,38,4,0,0,468,Normal
0,1463,2,0,0,82,Recon
3,22,4,0,0,648,Normal
1,43,11,0,1,2582,DataExfil
18,1781,9,0,0,37,Recon
2,28,1,0,0,1729,Normal
3,2,2,0,0,745,Normal
0,1,0,0,0,641,Normal
4,21,19,0,1,3213,DataExfil
2,36,5,0,0,569,Normal
0,5,2,0,0,889,Normal
3,4,3,0,0,706,Normal
3,131,28,1,0,566,Injection
170,120,0,0,0,267,BruteForce
1,27,5,0,0,614,Normal
3,16,0,0,0,1244,Normal
7,91,35,1,0,300,Injection
3,36,1,0,0,1035,Normal
2,14,0,0,0,334,Normal
17,1793,4,0,0,63,Recon
3,21,16,1,1,475,Injection
4,9,11,0,1,1942,DataExfil
80,239,2,0,0,64,BruteForce
2,7,3,0,0,375,Normal
0,11,3,0,0,1495,Normal
135,222,2,0,0,57,BruteForce
1,18,4,0,0,1018,Normal
3,32,5,0,0,318,Normal
0,37,5,0,1,610,DataExfil
2,28,5,0,0,309,Normal
9,81,23,1,0,128,Injection
0,116,26,1,0,209,Injection
2,39,0,0,0,931,Normal
0,20,3,0,0,1751,Normal
111,280,2,0,0,182,BruteForce
2,1571,7,0,0,44,Recon
1,15,4,0,0,140,Normal
1,45,5,0,1,748,DataExfil
14,881,7,0,0,117,Recon
109,281,0,0,0,218,BruteForce
3,27,16,0,1,1743,DataExfil
73,489,1,0,0,298,BruteForce
2,36,3,0,0,695,Normal
98,398,2,0,0,150,BruteForce
4,39,15,0,1,1004,DataExfil
1,30,5,0,0,1705,Normal
1,99,41,1,0,482,Injection
3,51,26,1,1,353,Injection
0,31,4,0,0,1343,Normal
3,4,1,0,0,1723,Normal
1,33,2,0,0,172,Normal
3,4,3,0,0,1284,Normal
3,14,1,0,0,732,Normal
2,14,2,0,0,802,Normal
1,6,0,0,0,629,Normal
0,12,5,0,1,1316,DataExfil
74,341,0,0,0,298,BruteForce
93,138,1,0,0,201,BruteForce
0,37,5,0,0,696,Normal
1,2,1,0,0,1550,Normal
3,51,49,1,0,525,Injection
4,16,18,0,1,1999,DataExfil
2,4,1,0,0,754,Normal
1,26,3,0,0,878,Normal
2,33,3,0,0,1613,Normal
2,8,0,0,0,585,Normal
63,116,0,0,0,176,BruteForce
6,86,37,1,1,160,Injection
2,14,5,0,0,599,Normal
109,278,2,0,0,39,BruteForce
2,31,5,0,0,899,Normal
2,38,5,0,0,1612,Normal
3,18,3,0,0,1188,Normal
1,30,3,0,0,1472,Normal
2,37,5,0,0,1329,Normal
0,30,8,0,1,2325,DataExfil
3,26,2,0,0,203,Normal
2,52,14,0,1,784,DataExfil
7,1000,3,0,0,13,Recon
8,121,20,1,0,561,Injection
0,8,3,0,0,619,Normal
3,1992,6,0,0,92,Recon
3,18,0,0,0,340,Normal
0,6,1,0,0,1390,Normal
18,1235,2,0,0,107,Recon
1,28,5,0,0,620,Normal
0,10,4,0,0,245,Normal
17,1837,1,0,0,81,Recon
166,255,0,0,0,177,BruteForce
169,324,2,0,0,83,BruteForce
160,296,2,0,0,73,BruteForce
2,1,3,0,0,288,Normal
2,59,14,0,1,3186,DataExfil
1,8,3,0,0,1166,Normal
3,32,5,0,0,1520,Normal
47,139,1,0,0,170,BruteForce
170,178,2,0,0,74,BruteForce
19,1546,1,0,0,81,Recon
1,12,1,0,0,1170,Normal
0,11,5,0,0,511,Normal
9,105,19,1,1,443,Injection
1,26,1,0,0,844,Normal
3,39,2,0,0,1707,Normal
1,25,3,0,0,219,Normal
1,20,1,0,0,1075,Normal
0,40,18,0,1,1296,DataExfil
8,1270,7,0,0,89,Recon
2,32,0,0,0,311,Normal
107,342,1,0,0,111,BruteForce
8,61,22,1,0,137,Injection
1,26,17,0,1,2643,DataExfil
68,192,1,0,0,144,BruteForce
2,37,3,0,0,1605,Normal
0,24,4,0,0,367,Normal
0,24,5,0,0,217,Normal
0,9,4,0,0,557,Normal
8,53,45,1,0,476,Injection
2,44,11,0,1,2564,DataExfil
0,8,3,0,0,969,Normal
1,30,3,0,0,1734,Normal
0,24,0,0,0,568,Normal
0,27,3,0,0,1673,Normal
0,10,5,0,0,1266,Normal
0,36,1,0,0,1190,Normal
61,443,0,0,0,148,BruteForce
1,6,0,0,0,566,Normal
1,17,0,0,0,1669,Normal
3,23,3,0,0,1721,Normal
0,5,1,0,0,632,Normal
3,19,5,0,0,1369,Normal
70,240,1,0,0,278,BruteForce
7,1481,4,0,0,74,Recon
166,287,1,0,0,79,BruteForce
7,22,21,1,0,161,Injection
2,47,17,0,1,2659,DataExfil
0,20,3,0,0,722,Normal
2,11,0,0,0,435,Normal
3,6,4,0,0,1421,Normal
7,56,43,1,0,387,Injection
2,33,3,0,0,1621,Normal
12,1009,1,0,0,105,Recon
2,14,2,0,0,1084,Normal
181,363,2,0,0,226,BruteForce
0,3,4,0,0,1538,Normal
0,15,2,0,0,598,Normal
1,10,16,0,1,2832,DataExfil
122,321,0,0,0,176,BruteForce
51,296,1,0,0,234,BruteForce
40,274,0,0,0,146,BruteForce
0,14,2,0,0,829,Normal
3,18,4,0,0,1492,Normal
3,14,0,0,0,858,Normal
4,56,14,0,1,3572,DataExfil
3,9,1,0,0,1292,Normal
18,966,2,0,0,105,Recon
0,21,2,0,0,588,Normal
48,357,0,0,0,141,BruteForce
2,19,2,0,0,881,Normal
0,34,2,0,0,1015,Normal
3,28,2,0,0,1619,Normal
0,12,8,0,1,2223,DataExfil
4,15,19,0,1,3246,DataExfil
1,35,19,0,1,1916,DataExfil
6,52,46,1,0,459,Injection
3,19,8,0,1,1133,DataExfil
3,13,19,0,1,2862,DataExfil
1,24,7,0,1,1808,DataExfil
10,831,9,0,0,46,Recon
4,1340,7,0,0,88,Recon
0,38,0,0,0,1604,Normal
15,1110,2,0,0,105,Recon
0,11,3,0,0,1782,Normal
0,29,1,0,0,1596,Normal
0,37,3,0,0,139,Normal
1,12,16,0,1,2318,DataExfil
105,383,1,0,0,285,BruteForce
3,35,3,0,0,1336,Normal
3,19,5,0,0,355,Normal
19,1102,9,0,0,81,Recon
0,19,5,0,0,886,Normal
2,52,13,0,1,818,DataExfil
2,29,1,0,0,1755,Normal
2,104,19,1,0,106,Injection
3,15,5,0,0,1171,Normal
114,449,1,0,0,277,BruteForce
3,1,2,0,0,342,Normal
3,30,5,0,0,1723,Normal
8,107,31,1,1,217,Injection
6,102,48,1,0,575,Injection
1,30,1,0,0,537,Normal
3,31,5,0,0,918,Normal
0,1,1,0,0,1125,Normal
9,116,43,1,0,499,Injection
1,10,2,0,0,1771,Normal
4,137,34,1,0,553,Injection
3,15,3,0,0,1783,Normal
0,50,8,0,1,2091,DataExfil
15,1608,2,0,0,86,Recon
3,16,4,0,0,1413,Normal
3,5,0,0,0,1620,Normal
81,117,1,0,0,219,BruteForce
4,929,4,0,0,42,Recon
15,1346,4,0,0,27,Recon
3,31,13,0,1,3458,DataExfil
3,37,2,0,0,1076,Normal
0,35,3,0,0,1300,Normal
175,172,1,0,0,78,BruteForce
3,1335,1,0,0,112,Recon
0,34,19,0,1,3027,DataExfil
3,35,3,0,0,1357,Normal
0,8,0,0,0,637,Normal
3,73,34,1,0,194,Injection
2,8,2,0,0,130,Normal
0,7,3,0,0,959,Normal
3,28,10,0,1,798,DataExfil
2,24,2,0,0,405,Normal
0,2,0,0,0,630,Normal
0,13,1,0,0,859,Normal
1,20,4,0,0,1159,Normal
1,1,1,0,0,917,Normal
3,34,33,1,0,268,Injection
1,17,3,0,0,308,Normal
66,100,1,0,0,95,BruteForce
3,57,8,0,1,3450,DataExfil
0,35,2,0,0,994,Normal
3,25,2,0,0,1716,Normal
1,27,0,0,0,575,Normal
129,114,0,0,0,194,BruteForce
3,105,40,1,1,570,Injection
13,930,9,0,0,12,Recon
2,15,0,0,0,1569,Normal
18,1849,6,0,0,114,Recon
9,1077,6,0,0,17,Recon
194,402,2,0,0,286,BruteForce
0,38,3,0,0,475,Normal
0,34,4,0,0,1163,Normal
3,13,0,0,0,508,Normal
16,1971,5,0,0,32,Recon
2,6,0,0,0,276,Normal
14,1819,2,0,0,21,Recon
2,29,5,0,0,837,Normal
12,926,6,0,0,12,Recon
0,35,3,0,0,300,Normal
64,119,2,0,0,208,BruteForce
166,377,0,0,0,98,BruteForce
194,245,1,0,0,21,BruteForce
10,1064,3,0,0,19,Recon
1,33,4,0,0,1746,Normal
6,773,8,0,0,89,Recon
4,47,14,0,1,2285,DataExfil
3,5,2,0,0,1777,Normal
56,343,1,0,0,277,BruteForce
0,6,2,0,0,500,Normal
4,19,25,1,0,485,Injection
0,36,1,0,0,846,Normal
0,22,0,0,0,406,Normal
1,15,0,0,0,1162,Normal
9,1481,8,0,0,51,Recon
3,37,2,0,0,1660,Normal
2,27,1,0,0,1389,Normal
2,54,18,0,1,1799,DataExfil
1,32,0,0,0,1256,Normal
15,1507,4,0,0,41,Recon
191,277,1,0,0,119,BruteForce
3,8,16,0,1,2202,DataExfil
2,28,4,0,0,512,Normal
2,51,18,0,1,1193,DataExfil
0,43,14,0,1,3219,DataExfil
1,52,10,0,1,2506,DataExfil
0,21,5,0,0,741,Normal
0,18,1,0,0,139,Normal
0,31,4,0,0,200,Normal
1,22,19,0,1,2673,DataExfil
2,8,4,0,0,433,Normal
2,26,0,0,0,422,Normal
1,55,22,1,0,541,Injection
2,10,4,0,0,168,Normal
5,1351,7,0,0,32,Recon
66,226,1,0,0,57,BruteForce
3,11,5,0,0,725,Normal
3,1,0,0,0,1463,Normal
1,52,8,0,1,2343,DataExfil
0,17,3,0,0,1793,Normal
7,11,15,1,0,256,Injection
146,307,0,0,0,18,BruteForce
1,16,0,0,0,1555,Normal
0,28,5,0,0,407,Normal
1,35,8,0,1,2475,DataExfil
106,143,1,0,0,197,BruteForce
1,7,5,0,0,1709,Normal
3,13,0,0,0,1790,Normal
2,6,4,0,0,919,Normal
2,1362,5,0,0,114,Recon
2,23,4,0,0,385,Normal
0,16,3,0,0,553,Normal
3,106,32,1,1,297,Injection
10,817,3,0,0,98,Recon
0,22,8,0,1,2866,DataExfil
6,10,49,1,0,374,Injection
2,31,3,0,0,639,Normal
2,32,4,0,0,774,Normal
181,189,1,0,0,189,BruteForce
1,1657,2,0,0,77,Recon
0,3,5,0,0,714,Normal
2,24,5,0,0,1303,Normal
9,97,33,1,0,553,Injection
0,38,0,0,0,1715,Normal
3,19,5,0,1,3275,DataExfil
0,30,1,0,0,1115,Normal
1,2,5,0,0,194,Normal
0,38,3,0,0,970,Normal
186,255,0,0,0,253,BruteForce
5,1284,3,0,0,13,Recon
1,26,5,0,0,1340,Normal
2,22,5,0,0,1632,Normal
2,35,2,0,0,281,Normal
1,24,4,0,0,1778,Normal
3,2,1,0,0,338,Normal
1,23,3,0,0,1517,Normal
1,36,2,0,0,126,Normal
6,25,19,1,0,317,Injection
0,6,5,0,0,1418,Normal
0,12,5,0,0,1247,Normal
2,13,11,0,1,1039,DataExfil
4,50,9,0,1,2993,DataExfil
3,31,5,0,0,1721,Normal
0,39,5,0,0,843,Normal
125,257,1,0,0,198,BruteForce
118,351,2,0,0,215,BruteForce
69,117,2,0,0,194,BruteForce
3,31,0,0,0,393,Normal
121,177,2,0,0,49,BruteForce
3,10,0,0,0,1182,Normal
2,78,21,1,0,338,Injection
0,14,2,0,0,1335,Normal
3,23,1,0,0,1253,Normal
3,37,2,0,0,389,Normal
3,17,5,0,0,1638,Normal
2,5,3,0,0,740,Normal
116,130,0,0,0,160,BruteForce
4,13,31,1,1,156,Injection
6,56,32,1,1,161,Injection
127,315,2,0,0,216,BruteForce
2,33,5,0,1,3331,DataExfil
0,39,4,0,0,155,Normal
3,19,1,0,0,620,Normal
0,40,12,0,1,1078,DataExfil
0,39,10,0,1,2796,DataExfil
17,1193,7,0,0,10,Recon
164,195,0,0,0,249,BruteForce
19,1081,7,0,0,112,Recon
3,7,5,0,0,1146,Normal
3,36,4,0,0,1531,Normal
0,22,3,0,0,625,Normal
11,622,6,0,0,8,Recon
0,32,4,0,0,285,Normal
0,25,15,0,1,1716,DataExfil
2,32,2,0,0,1019,Normal
2,35,5,0,0,886,Normal
88,276,2,0,0,151,BruteForce
2,35,13,0,1,3507,DataExfil
2,10,11,0,1,1898,DataExfil
3,12,1,0,0,1131,Normal
0,27,12,0,1,1170,DataExfil
141,247,0,0,0,253,BruteForce
9,10,46,1,1,410,Injection
3,24,4,0,0,845,Normal
2,59,20,1,0,338,Injection
1,32,3,0,0,1104,Normal
0,18,0,0,0,794,Normal
80,489,2,0,0,95,BruteForce
2,20,14,0,1,1371,DataExfil
0,19,3,0,0,1520,Normal
1,6,12,0,1,2381,DataExfil
3,36,3,0,0,1539,Normal
3,29,4,0,0,1131,Normal
0,129,32,1,0,133,Injection
0,32,0,0,0,939,Normal
18,1058,1,0,0,54,Recon
182,258,0,0,0,65,BruteForce
2,6,3,0,0,1549,Normal
1,42,40,1,0,505,Injection
1,39,2,0,0,836,Normal
2,5,4,0,0,387,Normal
4,30,18,0,1,1857,DataExfil
1,12,3,0,0,1226,Normal
0,21,1,0,0,1332,Normal
0,26,2,0,0,1160,Normal
2,33,3,0,0,820,Normal
2,2,3,0,0,465,Normal
3,2,0,0,0,1322,Normal
0,33,4,0,0,1412,Normal
0,1,1,0,0,1238,Normal
12,969,9,0,0,44,Recon
0,19,0,0,0,486,Normal
0,8,0,0,0,1476,Normal
0,43,19,0,1,1935,DataExfil
3,53,13,0,1,2606,DataExfil
13,1823,1,0,0,8,Recon
2,19,5,0,0,1272,Normal
2,52,20,1,0,82,Injection
2,25,3,0,0,996,Normal
0,49,35,1,0,197,Injection
3,13,2,0,0,365,Normal
3,10,0,0,0,257,Normal
2,9,1,0,0,1189,Normal
3,4,4,0,0,1581,Normal
171,460,2,0,0,246,BruteForce
0,9,0,0,0,1737,Normal
1,18,0,0,0,820,Normal
3,11,4,0,0,1179,Normal
2,8,2,0,0,845,Normal
7,1742,5,0,0,65,Recon
100,454,0,0,0,263,BruteForce
2,25,14,0,1,1361,DataExfil
1,35,10,0,1,3538,DataExfil
0,23,8,0,1,2439,DataExfil
1,24,32,1,0,161,Injection
0,5,9,0,1,2642,DataExfil
114,457,2,0,0,39,BruteForce
2,17,1,0,0,1261,Normal
0,31,1,0,0,1750,Normal
2,53,16,0,1,3127,DataExfil
5,66,15,1,0,523,Injection
3,50,5,0,1,738,DataExfil
0,20,0,0,0,317,Normal
3,964,2,0,0,17,Recon
4,37,15,0,1,1793,DataExfil
2,23,3,0,0,263,Normal
3,31,3,0,0,588,Normal
0,16,1,0,0,902,Normal
6,1419,3,0,0,90,Recon
12,1923,6,0,0,75,Recon
2,35,4,0,0,775,Normal
0,38,5,0,0,553,Normal
2,48,15,0,1,1167,DataExfil
105,177,0,0,0,257,BruteForce
0,14,1,0,0,353,Normal
2,30,0,0,0,542,Normal
2,39,2,0,0,1277,Normal
3,1,1,0,0,696,Normal
3,6,2,0,0,1059,Normal
1,10,0,0,0,1430,Normal
3,15,5,0,0,1703,Normal
2,17,2,0,0,483,Normal
1,13,5,0,0,1041,Normal
5,879,4,0,0,76,Recon
1,18,5,0,0,1265,Normal
3,23,17,0,1,1088,DataExfil
1,9,1,0,0,1452,Normal
1,7,0,0,0,223,Normal
2,33,0,0,0,1008,Normal
3,28,5,0,0,571,Normal
16,1479,6,0,0,37,Recon
185,230,1,0,0,131,BruteForce
74,423,2,0,0,294,BruteForce
81,212,1,0,0,123,BruteForce
1,2,0,0,0,1612,Normal
2,38,16,0,1,1164,DataExfil
0,16,9,0,1,1240,DataExfil
0,4,0,0,0,237,Normal
2,3,5,0,0,843,Normal
3,49,17,1,1,431,Injection
2,7,5,0,0,289,Normal
2,73,43,1,1,396,Injection
0,30,6,0,1,2973,DataExfil
13,1892,9,0,0,118,Recon
49,382,1,0,0,274,BruteForce
0,36,13,0,1,3328,DataExfil
8,76,44,1,0,585,Injection
4,11,10,0,1,1806,DataExfil
192,487,0,0,0,98,BruteForce
13,1743,8,0,0,82,Recon
2,26,3,0,0,794,Normal
3,19,18,0,1,709,DataExfil
1,33,2,0,0,882,Normal
13,672,3,0,0,26,Recon
119,214,0,0,0,186,BruteForce
3,3,3,0,0,434,Normal
0,29,11,0,1,2476,DataExfil
2,30,4,0,0,819,Normal
1,34,5,0,0,702,Normal
0,23,4,0,0,900,Normal
1,29,2,0,0,687,Normal
70,372,0,0,0,56,BruteForce
90,213,1,0,0,53,BruteForce
2,12,1,0,0,836,Normal
14,829,4,0,0,44,Recon
44,119,2,0,0,241,BruteForce
0,59,8,0,1,2073,DataExfil
3,862,9,0,0,84,Recon
1,26,4,0,0,1136,Normal
7,33,29,1,0,293,Injection
1,22,15,0,1,3132,DataExfil
0,17,2,0,0,263,Normal
3,29,0,0,0,1779,Normal
12,1161,2,0,0,31,Recon
3,29,5,0,0,1214,Normal
3,5,4,0,0,629,Normal
2,29,3,0,0,961,Normal
3,7,0,0,0,303,Normal
0,24,2,0,0,1185,Normal
3,32,3,0,0,238,Normal
2,19,2,0,0,553,Normal
8,112,35,1,0,104,Injection
3,79,34,1,0,589,Injection
0,43,11,0,1,1893,DataExfil
4,80,26,1,0,546,Injection
6,118,31,1,0,73,Injection
2,4,5,0,0,168,Normal
1,32,5,0,0,1520,Normal
1,53,18,0,1,2649,DataExfil
159,344,2,0,0,226,BruteForce
9,831,2,0,0,53,Recon
3,5,0,0,0,203,Normal
1,28,1,0,0,769,Normal
1,3,0,0,0,1729,Normal
1,11,11,0,1,1837,DataExfil
3,57,17,1,0,261,Injection
3,11,2,0,0,1175,Normal
0,13,2,0,0,1777,Normal
2,19,16,0,1,2899,DataExfil
163,348,1,0,0,258,BruteForce
0,14,4,0,0,1368,Normal
190,410,0,0,0,63,BruteForce
2,137,34,1,0,548,Injection
0,29,5,0,0,1230,Normal
2,14,8,0,1,2534,DataExfil
70,183,2,0,0,153,BruteForce
178,247,1,0,0,250,BruteForce
9,56,20,1,0,130,Injection
15,1120,5,0,0,64,Recon
2,12,2,0,0,863,Normal
1,26,4,0,0,1709,Normal
2,23,0,0,0,1027,Normal
3,1,5,0,0,1561,Normal
3,11,5,0,0,989,Normal
1,13,4,0,0,1369,Normal
0,39,4,0,0,1736,Normal
4,58,18,0,1,3582,DataExfil
103,425,1,0,0,152,BruteForce
2,31,5,0,0,1778,Normal
1,49,12,0,1,3496,DataExfil
4,44,17,0,1,664,DataExfil
0,29,4,0,0,289,Normal
2,2,0,0,0,125,Normal
92,118,0,0,0,170,BruteForce
3,23,1,0,0,1486,Normal
0,1630,8,0,0,6,Recon
17,1962,4,0,0,60,Recon
71,176,1,0,0,102,BruteForce
113,133,2,0,0,298,BruteForce
0,26,16,0,1,631,DataExfil
18,1599,2,0,0,119,Recon
98,388,0,0,0,259,BruteForce
1,4,1,0,0,1601,Normal
2,31,0,0,0,1172,Normal
148,222,0,0,0,194,BruteForce
2,37,4,0,0,1046,Normal
3,18,1,0,0,1203,Normal
3,4,1,0,0,459,Normal
0,20,4,0,0,1447,Normal
100,250,0,0,0,239,BruteForce
2,15,16,0,1,1851,DataExfil
18,856,9,0,0,14,Recon
3,36,2,0,0,1183,Normal
2,8,1,0,0,362,Normal
3,27,2,0,0,1054,Normal
1,21,4,0,0,1684,Normal
105,111,0,0,0,111,BruteForce
0,16,1,0,0,1570,Normal
0,34,2,0,0,1629,Normal
1,38,3,0,0,1729,Normal
0,38,5,0,0,1062,Normal
3,33,0,0,0,1167,Normal
121,354,2,0,0,81,BruteForce
1,28,2,0,0,1270,Normal
2,14,4,0,0,1669,Normal
5,37,43,1,0,126,Injection
17,1605,3,0,0,39,Recon
2,23,3,0,0,1162,Normal
0,13,2,0,0,795,Normal
171,368,2,0,0,53,BruteForce
4,21,12,0,1,760,DataExfil
3,39,4,0,0,1745,Normal
1,38,19,0,1,3314,DataExfil
3,9,9,0,1,2718,DataExfil
2,13,1,0,0,1499,Normal
2,929,3,0,0,41,Recon
0,5,2,0,0,1419,Normal
4,39,7,0,1,1441,DataExfil
1,26,1,0,0,1704,Normal
2,23,8,0,1,1364,DataExfil
0,20,3,0,0,217,Normal
0,23,0,0,0,704,Normal
0,17,0,0,0,881,Normal
2,58,13,0,1,3132,DataExfil
1,8,2,0,0,963,Normal
1,3,5,0,0,251,Normal
53,486,0,0,0,145,BruteForce
1,111,45,1,0,268,Injection
1,24,0,0,0,340,Normal
2,55,16,0,1,1455,DataExfil
9,110,40,1,0,301,Injection
4,33,17,0,1,1312,DataExfil
1,9,2,0,0,1269,Normal
3,5,1,0,0,1165,Normal
5,709,7,0,0,101,Recon
52,162,1,0,0,28,BruteForce
3,5,5,0,0,211,Normal
14,1768,7,0,0,33,Recon
43,459,1,0,0,281,BruteForce
10,1664,6,0,0,64,Recon
1,38,3,0,0,1695,Normal
12,1188,8,0,0,108,Recon
0,779,4,0,0,32,Recon
3,34,2,0,0,1322,Normal
2,8,0,0,0,825,Normal
1,31,30,1,0,235,Injection
1,37,1,0,0,995,Normal
4,16,19,0,1,2358,DataExfil
71,463,2,0,0,83,BruteForce
2,12,0,0,0,628,Normal
2,107,48,1,0,355,Injection
1,29,4,0,0,1053,Normal
124,365,2,0,0,181,BruteForce
147,350,2,0,0,206,BruteForce
0,28,15,0,1,2902,DataExfil
4,50,9,0,1,1961,DataExfil
4,1672,9,0,0,43,Recon
1,58,18,0,1,2056,DataExfil
86,198,2,0,0,227,BruteForce
3,30,4,0,0,703,Normal
1,18,3,0,0,622,Normal
3,8,0,0,0,828,Normal
2,49,17,0,1,724,DataExfil
3,43,12,0,1,3554,DataExfil
139,201,2,0,0,156,BruteForce
79,457,0,0,0,21,BruteForce
0,30,1,0,0,1456,Normal
3,25,0,0,0,1067,Normal
2,4,3,0,0,1251,Normal
0,9,4,0,0,506,Normal
1,18,5,0,0,980,Normal
2,38,3,0,0,638,Normal
4,5,9,0,1,1008,DataExfil
3,28,16,0,1,3471,DataExfil
16,1694,6,0,0,6,Recon
3,16,2,0,0,461,Normal
1,17,5,0,0,958,Normal
3,19,0,0,0,745,Normal
2,14,6,0,1,2822,DataExfil
1,48,9,0,1,2685,DataExfil
144,343,1,0,0,282,BruteForce
3,11,1,0,0,458,Normal
3,7,3,0,0,896,Normal
1,56,19,0,1,3593,DataExfil
3,11,2,0,0,1524,Normal
